regatta_id,race_id,date,start_time,race_no,event,round,distance_m,lane,seed,team_name,team_id,place,time,page
2025_Chicago,2025-07-26-R15,2025-07-26,1:04 PM,15,SPORT MIXED,QUALIFYING,500,1,,Windy City Dragon Boat Club,16,1,02:17.7,3
2025_Chicago,2025-07-26-R15,2025-07-26,1:04 PM,15,SPORT MIXED,QUALIFYING,500,2,,Motley Crew,6,4,02:24.1,3
2025_Chicago,2025-07-26-R15,2025-07-26,1:04 PM,15,SPORT MIXED,QUALIFYING,500,3,,Rocky Mountain Mavericks,11,3,02:22.4,3
2025_Chicago,2025-07-26-R15,2025-07-26,1:04 PM,15,SPORT MIXED,QUALIFYING,500,4,,Island City Mixed,4,2,02:20.6,3
2025_Chicago,2025-07-26-R16,2025-07-26,1:24 PM,16,SPORT MIXED,QUALIFYING,500,2,,Living Root,9,3,02:34.7,3
2025_Chicago,2025-07-26-R16,2025-07-26,1:24 PM,16,SPORT MIXED,QUALIFYING,500,3,,Flying Ears,25,2,02:33.0,3
2025_Chicago,2025-07-26-R16,2025-07-26,1:24 PM,16,SPORT MIXED,QUALIFYING,500,4,,Tellico Heat,22,1,02:31.5,3
2025_Chicago,2025-07-26-R17,2025-07-26,1:44 PM,17,COMMUNITY MIXED/OPEN,FINAL; FINALS,500,1,CM6,Rowing the Dice,26,2,05:55.6,3
2025_Chicago,2025-07-26-R17,2025-07-26,1:44 PM,17,COMMUNITY MIXED/OPEN,FINAL; FINALS,500,2,CM5,Water We Doin’,27,1,02:46.5,3
2025_Chicago,2025-07-26-R17,2025-07-26,1:44 PM,17,COMMUNITY MIXED/OPEN,FINAL; FINALS,500,3,CO1,502 Dragon Fire,10,1,02:32.8,3
2025_Chicago,2025-07-26-R17,2025-07-26,1:44 PM,17,COMMUNITY MIXED/OPEN,FINAL; FINALS,500,4,CO2,CHI Running Club,2,2,02:47.8,3
2025_Chicago,2025-07-26-R18,2025-07-26,2:04 PM,18,COMMUNITY MIXED,FINAL; FINALS,500,1,CM4,Peking University Alumni,17,3,02:43.7,3
2025_Chicago,2025-07-26-R18,2025-07-26,2:04 PM,18,COMMUNITY MIXED,FINAL; FINALS,500,2,CM2,Typhoon,18,4,02:44.8,3
2025_Chicago,2025-07-26-R18,2025-07-26,2:04 PM,18,COMMUNITY MIXED,FINAL; FINALS,500,3,CM1,Chicago Phoenix,23,1,02:31.5,3
2025_Chicago,2025-07-26-R18,2025-07-26,2:04 PM,18,COMMUNITY MIXED,FINAL; FINALS,500,4,CM3,21 DRAGONS,5,2,02:35.4,3
2025_Chicago,2025-07-26-R19,2025-07-26,2:24 PM,19,SPORT WOMEN'S,FINAL,500,2,2,Chicago Sirens,24,2,02:50.2,3
2025_Chicago,2025-07-26-R19,2025-07-26,2:24 PM,19,SPORT WOMEN'S,FINAL,500,3,1,Island City Women,8,1,02:32.2,3
2025_Chicago,2025-07-26-R20,2025-07-26,2:44 PM,20,SPORT BCP,FINAL,500,1,3,LaCrosse Mississippi Sisters,7,3,02:52.1,3
2025_Chicago,2025-07-26-R20,2025-07-26,2:44 PM,20,SPORT BCP,FINAL,500,2,1,Dragon Divas,19,1,02:44.0,3
2025_Chicago,2025-07-26-R20,2025-07-26,2:44 PM,20,SPORT BCP,FINAL,500,3,2,Kentucky Thorough-Breasts,14,2,02:47.7,3
2025_Chicago,2025-07-26-R21,2025-07-26,3:04 PM,21,SPORT MIXED,FINAL; FINAL 2,500,1,7,Living Root,9,3,02:39.6,4
2025_Chicago,2025-07-26-R21,2025-07-26,3:04 PM,21,SPORT MIXED,FINAL; FINAL 2,500,2,5,Tellico Heat,22,1,02:36.3,4
2025_Chicago,2025-07-26-R21,2025-07-26,3:04 PM,21,SPORT MIXED,FINAL; FINAL 2,500,3,6,Flying Ears,25,2,02:36.3,4
2025_Chicago,2025-07-26-R22,2025-07-26,3:24 PM,22,SPORT MIXED,FINAL; FINAL 1,500,1,4,Motley Crew,6,4,02:29.1,4
2025_Chicago,2025-07-26-R22,2025-07-26,3:24 PM,22,SPORT MIXED,FINAL; FINAL 1,500,2,2,Island City Mixed,4,2,02:22.2,4
2025_Chicago,2025-07-26-R22,2025-07-26,3:24 PM,22,SPORT MIXED,FINAL; FINAL 1,500,3,1,Windy City Dragon Boat Club,16,1,02:21.3,4
2025_Chicago,2025-07-26-R22,2025-07-26,3:24 PM,22,SPORT MIXED,FINAL; FINAL 1,500,4,3,Rocky Mountain Mavericks,11,3,02:26.2,4
