regatta_id,race_id,date,start_time,race_no,event,round,distance_m,lane,seed,team_name,team_id,place,time,status,page
2025_GWNC,2025-09-07-R56,2025-09-07,12:09 PM,56,SD MIXED 500M B DIVISION SEMI-FINAL #1,Semi-Final,500,5,15,Toronto Wyvern Club,7,2,02:17.2,,8
2025_GWNC,2025-09-07-R56,2025-09-07,12:09 PM,56,SD MIXED 500M B DIVISION SEMI-FINAL #1,Semi-Final,500,6,19,Water Vipers Performance 1X,67,3,02:18.8,,8
2025_GWNC,2025-09-07-R57,2025-09-07,12:09 PM,57,SD MIXED 500M B DIVISION SEMI-FINAL #2,Semi-Final,500,1,24,Holyship,45,5,02:20.5,,8
2025_GWNC,2025-09-07-R57,2025-09-07,12:21 PM,57,SD MIXED 500M B DIVISION SEMI-FINAL #2,Semi-Final,500,2,21,Shiptalkers,50,6,02:23.8,,8
2025_GWNC,2025-09-07-R57,2025-09-07,12:21 PM,57,SD MIXED 500M B DIVISION SEMI-FINAL #2,Semi-Final,500,3,17,TOHK Garlic,9,2,02:15.1,,8
2025_GWNC,2025-09-07-R57,2025-09-07,12:21 PM,57,SD MIXED 500M B DIVISION SEMI-FINAL #2,Semi-Final,500,4,13,True North Leviathan Orange,18,1,02:14.5,,8
2025_GWNC,2025-09-07-R57,2025-09-07,12:21 PM,57,SD MIXED 500M B DIVISION SEMI-FINAL #2,Semi-Final,500,5,16,Rusty Dragons - Barracudas,54,3,02:17.6,,8
2025_GWNC,2025-09-07-R57,2025-09-07,12:21 PM,57,SD MIXED 500M B DIVISION SEMI-FINAL #2,Semi-Final,500,6,20,Smoke on the Water,1,4,02:20.4,,8
2025_GWNC,2025-09-07-R58,2025-09-07,12:21 PM,58,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #1,Semi-Final,500,1,11,Mojos,23,5,02:16.9,,8
2025_GWNC,2025-09-07-R58,2025-09-07,12:33 PM,58,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #1,Semi-Final,500,2,10,Bell Blue Dragons,29,6,02:17.0,,8
2025_GWNC,2025-09-07-R58,2025-09-07,12:33 PM,58,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #1,Semi-Final,500,3,6,MOFOS,39,3,02:07.7,,8
2025_GWNC,2025-09-07-R58,2025-09-07,12:33 PM,58,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #1,Semi-Final,500,4,2,Shockwave DBC,14,1,02:06.0,,8
2025_GWNC,2025-09-07-R58,2025-09-07,12:33 PM,58,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #1,Semi-Final,500,5,3,Water Vipers Masters powered by Afterburn Fitness,3,2,02:07.0,,9
2025_GWNC,2025-09-07-R58,2025-09-07,12:33 PM,58,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #1,Semi-Final,500,6,7,True North Leviathan Red,19,4,02:10.4,,9
2025_GWNC,2025-09-07-R59,2025-09-07,12:33 PM,59,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #2,Semi-Final,500,1,12,Water Vipers Performance,4,5,02:14.5,,9
2025_GWNC,2025-09-07-R59,2025-09-07,12:45 PM,59,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #2,Semi-Final,500,2,9,Hydroshock,15,6,02:14.8,,9
2025_GWNC,2025-09-07-R59,2025-09-07,12:45 PM,59,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #2,Semi-Final,500,3,5,True North Leviathan Gold,20,3,02:08.8,,9
2025_GWNC,2025-09-07-R59,2025-09-07,12:45 PM,59,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #2,Semi-Final,500,4,1,True North Leviathan Black,21,1,01:59.5,,9
2025_GWNC,2025-09-07-R59,2025-09-07,12:45 PM,59,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #2,Semi-Final,500,5,4,Peppers UA,69,2,02:08.3,,9
2025_GWNC,2025-09-07-R59,2025-09-07,12:45 PM,59,SD TIM HORTONS MIXED 500M A DIVISION SEMI-FINAL #2,Semi-Final,500,6,8,Tribal Maui,48,4,02:11.0,,9
2025_GWNC,2025-09-07-R60,2025-09-07,12:57 PM,60,SD MIXED 500M E DIVISION CONSOLATION FINAL,Consolation Final,500,2,NBT7,CAATsters Team 1 (S),52,,,,9
2025_GWNC,2025-09-07-R60,2025-09-07,12:57 PM,60,SD MIXED 500M E DIVISION CONSOLATION FINAL,Consolation Final,500,3,NBT5,CAATsters Team 2 (S),53,,02:54.4,,9
2025_GWNC,2025-09-07-R60,2025-09-07,12:57 PM,60,SD MIXED 500M E DIVISION CONSOLATION FINAL,Consolation Final,500,4,NBT3,Ship Disturbers (S),74,1,02:41.9,,9
2025_GWNC,2025-09-07-R60,2025-09-07,12:57 PM,60,SD MIXED 500M E DIVISION CONSOLATION FINAL,Consolation Final,500,5,NBT4,Dragon Babies,79,2,02:58.6,,9
2025_GWNC,2025-09-07-R60,2025-09-07,12:57 PM,60,SD MIXED 500M E DIVISION CONSOLATION FINAL,Consolation Final,500,6,NBT6,The Flamin’ Dragonflies,78,3,02:59.5,,9
2025_GWNC,2025-09-07-R61,2025-09-07,12:57 PM,61,SD MIXED 500M E DIVISION GRAND FINAL,Grand Final,500,1,NBT2,Ready-Paddle-One,75,4,02:52.0,,9
2025_GWNC,2025-09-07-R61,2025-09-07,1:09 PM,61,SD MIXED 500M E DIVISION GRAND FINAL,Grand Final,500,2,NBT,Serious Contenders,73,1,02:36.1,,9
2025_GWNC,2025-09-07-R61,2025-09-07,1:09 PM,61,SD MIXED 500M E DIVISION GRAND FINAL,Grand Final,500,3,2-51,Strength & Honour,77,6,03:16.0,,9
2025_GWNC,2025-09-07-R61,2025-09-07,1:09 PM,61,SD MIXED 500M E DIVISION GRAND FINAL,Grand Final,500,4,1-51,Blueberry JAM,72,2,02:41.1,,9
2025_GWNC,2025-09-07-R61,2025-09-07,1:09 PM,61,SD MIXED 500M E DIVISION GRAND FINAL,Grand Final,500,5,1-50,Wild Chicks,31,3,02:49.6,,9
2025_GWNC,2025-09-07-R61,2025-09-07,1:09 PM,61,SD MIXED 500M E DIVISION GRAND FINAL,Grand Final,500,6,2-50,Wilcox Warriors,47,5,03:03.9,,9
2025_GWNC,2025-09-07-R62,2025-09-07,1:09 PM,62,SD MIXED 500M D DIVISION CONSOLATION FINAL,Consolation Final,500,1,NBT8,The Boulevard Blazers',13,5,02:47.0,,9
2025_GWNC,2025-09-07-R62,2025-09-07,1:21 PM,62,SD MIXED 500M D DIVISION CONSOLATION FINAL,Consolation Final,500,2,NBT7,Will Paddle for Food,25,1,02:37.8,,9
2025_GWNC,2025-09-07-R62,2025-09-07,1:21 PM,62,SD MIXED 500M D DIVISION CONSOLATION FINAL,Consolation Final,500,3,NBT5,GoPink!DC,27,3,02:38.6,,9
2025_GWNC,2025-09-07-R62,2025-09-07,1:21 PM,62,SD MIXED 500M D DIVISION CONSOLATION FINAL,Consolation Final,500,4,NBT3,Northern Spirit (S),38,4,02:44.5,,9
2025_GWNC,2025-09-07-R62,2025-09-07,1:21 PM,62,SD MIXED 500M D DIVISION CONSOLATION FINAL,Consolation Final,500,5,NBT4,Hail Marys,36,2,02:37.9,,9
2025_GWNC,2025-09-07-R62,2025-09-07,1:21 PM,62,SD MIXED 500M D DIVISION CONSOLATION FINAL,Consolation Final,500,6,NBT6,Rowbots,76,6,02:47.4,,9
2025_GWNC,2025-09-07-R63,2025-09-07,1:21 PM,63,SD MIXED 500M D DIVISION GRAND FINAL,Grand Final,500,1,NBT2,Double Double Dragons,70,5,02:37.1,,9
2025_GWNC,2025-09-07-R63,2025-09-07,1:33 PM,63,SD MIXED 500M D DIVISION GRAND FINAL,Grand Final,500,2,NBT,Holland Bloorview Infinite Waves,55,2,02:35.8,,9
2025_GWNC,2025-09-07-R63,2025-09-07,1:33 PM,63,SD MIXED 500M D DIVISION GRAND FINAL,Grand Final,500,3,2-53,Boat Daddy,64,4,02:36.9,,9
2025_GWNC,2025-09-07-R63,2025-09-07,1:33 PM,63,SD MIXED 500M D DIVISION GRAND FINAL,Grand Final,500,4,1-53,OPS Uncivil Dragons,46,6,02:38.1,,9
2025_GWNC,2025-09-07-R63,2025-09-07,1:33 PM,63,SD MIXED 500M D DIVISION GRAND FINAL,Grand Final,500,5,1-52,CSA Beyond 100,71,1,02:31.2,,9
2025_GWNC,2025-09-07-R63,2025-09-07,1:33 PM,63,SD MIXED 500M D DIVISION GRAND FINAL,Grand Final,500,6,2-52,Team Transplant,37,3,02:36.6,,9
2025_GWNC,2025-09-07-R64,2025-09-07,1:45 PM,64,SD OPEN 500M DIVISION GRAND FINAL,Grand Final,500,2,24-May,Paddlers Anonymous Squirtle Squad (DS),63,5,02:14.7,,9
2025_GWNC,2025-09-07-R64,2025-09-07,1:45 PM,64,SD OPEN 500M DIVISION GRAND FINAL,Grand Final,500,3,24-Mar,Water Vipers Asian Seamen est. 2015,85,2,02:06.0,,9
2025_GWNC,2025-09-07-R64,2025-09-07,1:45 PM,64,SD OPEN 500M DIVISION GRAND FINAL,Grand Final,500,4,24-Jan,Shaka 2.0,41,3,02:06.4,,9
2025_GWNC,2025-09-07-R64,2025-09-07,1:45 PM,64,SD OPEN 500M DIVISION GRAND FINAL,Grand Final,500,5,24-Feb,True North Manatees,84,1,02:05.9,,9
2025_GWNC,2025-09-07-R64,2025-09-07,1:45 PM,64,SD OPEN 500M DIVISION GRAND FINAL,Grand Final,500,6,24-Apr,WeJahMin,81,4,02:12.5,,9
2025_GWNC,2025-09-07-R65,2025-09-07,1:57 PM,65,SD WOMEN'S 500M DIVISION CONSOLATION FINAL,Consolation Final,500,2,NBT7,Wild Chicks,31,4,02:48.7,,9
2025_GWNC,2025-09-07-R65,2025-09-07,1:57 PM,65,SD WOMEN'S 500M DIVISION CONSOLATION FINAL,Consolation Final,500,3,NBT5,Northern Spirit (S),38,3,02:44.3,,9
2025_GWNC,2025-09-07-R65,2025-09-07,1:57 PM,65,SD WOMEN'S 500M DIVISION CONSOLATION FINAL,Consolation Final,500,4,NBT3,Holland Bloorview Infinite Waves,55,2,02:34.5,,9
2025_GWNC,2025-09-07-R65,2025-09-07,1:57 PM,65,SD WOMEN'S 500M DIVISION CONSOLATION FINAL,Consolation Final,500,5,NBT4,Tribal Wahine,61,1,02:34.1,,9
2025_GWNC,2025-09-07-R65,2025-09-07,1:57 PM,65,SD WOMEN'S 500M DIVISION CONSOLATION FINAL,Consolation Final,500,6,NBT6,The Boulevard Blazers',13,5,02:51.6,,9
2025_GWNC,2025-09-07-R66,2025-09-07,1:57 PM,66,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,1,NBT2,Water Vipettes,86,3,02:18.4,,9
2025_GWNC,2025-09-07-R66,2025-09-07,2:09 PM,66,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,2,NBT,SheJahMin,80,4,02:21.8,,9
2025_GWNC,2025-09-07-R66,2025-09-07,2:09 PM,66,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,3,23-Feb,GoPink!DC,27,5,02:37.8,,10
2025_GWNC,2025-09-07-R66,2025-09-07,2:09 PM,66,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,4,23-Jan,Hail Marys,36,6,02:38.3,,10
2025_GWNC,2025-09-07-R66,2025-09-07,2:09 PM,66,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,5,22-Jan,True North Leviathan Purple,22,2,02:13.3,,10
2025_GWNC,2025-09-07-R66,2025-09-07,2:09 PM,66,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,6,22-Feb,Nai'a,40,1,02:12.8,,10
2025_GWNC,2025-09-07-R67,2025-09-07,2:09 PM,67,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,1,NBT8,KPMG Blue Steel,32,6,02:33.1,,10
2025_GWNC,2025-09-07-R67,2025-09-07,2:20 PM,67,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,2,NBT7,PwC Cruisers,33,4,02:28.6,,10
2025_GWNC,2025-09-07-R67,2025-09-07,2:20 PM,67,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,3,NBT5,Google Canada Dragons,30,2,02:23.9,,10
2025_GWNC,2025-09-07-R67,2025-09-07,2:20 PM,67,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,4,NBT3,JETAA Fighting Carps,6,1,02:23.1,,10
2025_GWNC,2025-09-07-R67,2025-09-07,2:20 PM,67,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,5,NBT4,TOHK Lion Rock,60,3,02:26.7,,10
2025_GWNC,2025-09-07-R67,2025-09-07,2:20 PM,67,SD WOMEN'S 500M DIVISION GRAND FINAL,Grand Final,500,6,NBT6,Toronto Running Club ( TRC ),42,5,02:30.2,,10
2025_GWNC,2025-09-07-R68,2025-09-07,2:20 PM,68,SD MIXED 500M C DIVISION GRAND FINAL,Grand Final,500,1,NBT2,Bridgepoint Blazing Paddles,51,4,02:23.4,,10
2025_GWNC,2025-09-07-R68,2025-09-07,2:31 PM,68,SD MIXED 500M C DIVISION GRAND FINAL,Grand Final,500,2,NBT,York Dragons,65,5,02:24.4,,10
2025_GWNC,2025-09-07-R68,2025-09-07,2:31 PM,68,SD MIXED 500M C DIVISION GRAND FINAL,Grand Final,500,3,2-55,Windburn Race Crew,34,1,02:22.2,,10
2025_GWNC,2025-09-07-R68,2025-09-07,2:31 PM,68,SD MIXED 500M C DIVISION GRAND FINAL,Grand Final,500,4,1-55,Sync or Swim,26,2,02:22.3,,10
2025_GWNC,2025-09-07-R68,2025-09-07,2:31 PM,68,SD MIXED 500M C DIVISION GRAND FINAL,Grand Final,500,5,1-54,South Niagara Canoe Club Canal Dragons,57,3,02:22.4,,10
2025_GWNC,2025-09-07-R68,2025-09-07,2:31 PM,68,SD MIXED 500M C DIVISION GRAND FINAL,Grand Final,500,6,2-54,Tribal Aloha,49,6,02:24.4,,10
2025_GWNC,2025-09-07-R69,2025-09-07,2:31 PM,69,SD MIXED 500M B DIVISION CONSOLATION FINAL,Consolation Final,500,1,NBT8,Shiptalkers,50,6,02:27.3,,10
2025_GWNC,2025-09-07-R69,2025-09-07,2:42 PM,69,SD MIXED 500M B DIVISION CONSOLATION FINAL,Consolation Final,500,2,NBT7,Mutha Paddlers,56,2,02:18.4,,10
2025_GWNC,2025-09-07-R69,2025-09-07,2:42 PM,69,SD MIXED 500M B DIVISION CONSOLATION FINAL,Consolation Final,500,3,NBT5,Smoke on the Water,1,3,02:19.5,,10
2025_GWNC,2025-09-07-R69,2025-09-07,2:42 PM,69,SD MIXED 500M B DIVISION CONSOLATION FINAL,Consolation Final,500,4,NBT3,Paddlers Anonymous Dawave (DS),62,4,02:20.1,,10
2025_GWNC,2025-09-07-R69,2025-09-07,2:42 PM,69,SD MIXED 500M B DIVISION CONSOLATION FINAL,Consolation Final,500,5,NBT4,Ronin Warriors,35,5,02:20.3,,10
2025_GWNC,2025-09-07-R69,2025-09-07,2:42 PM,69,SD MIXED 500M B DIVISION CONSOLATION FINAL,Consolation Final,500,6,NBT6,Holyship,45,1,02:17.4,,10
2025_GWNC,2025-09-07-R70,2025-09-07,2:42 PM,70,SD MIXED 500M B DIVISION GRAND FINAL,Grand Final,500,1,NBT2,Water Vipers Performance 1X,67,6,02:17.0,,10
2025_GWNC,2025-09-07-R70,2025-09-07,2:53 PM,70,SD MIXED 500M B DIVISION GRAND FINAL,Grand Final,500,2,NBT,Rusty Dragons - Barracudas,54,3,02:15.0,,10
2025_GWNC,2025-09-07-R70,2025-09-07,2:53 PM,70,SD MIXED 500M B DIVISION GRAND FINAL,Grand Final,500,3,2-57,TOHK Garlic,9,1,02:13.8,,10
2025_GWNC,2025-09-07-R70,2025-09-07,2:53 PM,70,SD MIXED 500M B DIVISION GRAND FINAL,Grand Final,500,4,1-57,True North Leviathan Orange,18,2,02:15.0,,10
2025_GWNC,2025-09-07-R70,2025-09-07,2:53 PM,70,SD MIXED 500M B DIVISION GRAND FINAL,Grand Final,500,5,1-56,TOHK Chili,10,4,02:15.3,,10
2025_GWNC,2025-09-07-R70,2025-09-07,2:53 PM,70,SD MIXED 500M B DIVISION GRAND FINAL,Grand Final,500,6,2-56,Toronto Wyvern Club,7,5,02:17.0,,10
2025_GWNC,2025-09-07-R71,2025-09-07,2:53 PM,71,SD TIM HORTONS MIXED 500M A DIVISION CONSOLATION FINAL,Consolation Final,500,1,NBT8,Bell Blue Dragons,29,5,02:17.1,,10
2025_GWNC,2025-09-07-R71,2025-09-07,3:04 PM,71,SD TIM HORTONS MIXED 500M A DIVISION CONSOLATION FINAL,Consolation Final,500,2,NBT7,Mojos,23,4,02:17.0,,10
2025_GWNC,2025-09-07-R71,2025-09-07,3:04 PM,71,SD TIM HORTONS MIXED 500M A DIVISION CONSOLATION FINAL,Consolation Final,500,3,NBT5,Water Vipers Performance,4,6,02:17.1,,10
2025_GWNC,2025-09-07-R71,2025-09-07,3:04 PM,71,SD TIM HORTONS MIXED 500M A DIVISION CONSOLATION FINAL,Consolation Final,500,4,NBT3,True North Leviathan Red,19,1,02:09.7,,10
2025_GWNC,2025-09-07-R71,2025-09-07,3:04 PM,71,SD TIM HORTONS MIXED 500M A DIVISION CONSOLATION FINAL,Consolation Final,500,5,NBT4,Tribal Maui,48,2,02:14.3,,10
2025_GWNC,2025-09-07-R71,2025-09-07,3:04 PM,71,SD TIM HORTONS MIXED 500M A DIVISION CONSOLATION FINAL,Consolation Final,500,6,NBT6,Hydroshock,15,3,02:14.4,,10
2025_GWNC,2025-09-07-R72,2025-09-07,3:04 PM,72,SD TIM HORTONS MIXED 500M A DIVISION GRAND FINAL,Grand Final,500,1,NBT2,True North Leviathan Gold,20,6,02:13.8,,10
2025_GWNC,2025-09-07-R72,2025-09-07,3:15 PM,72,SD TIM HORTONS MIXED 500M A DIVISION GRAND FINAL,Grand Final,500,2,NBT,MOFOS,39,4,02:13.3,,10
2025_GWNC,2025-09-07-R72,2025-09-07,3:15 PM,72,SD TIM HORTONS MIXED 500M A DIVISION GRAND FINAL,Grand Final,500,3,2-59,Peppers UA,69,5,02:13.5,,10
2025_GWNC,2025-09-07-R72,2025-09-07,3:15 PM,72,SD TIM HORTONS MIXED 500M A DIVISION GRAND FINAL,Grand Final,500,4,1-59,True North Leviathan Black,21,1,02:04.5,,10
2025_GWNC,2025-09-07-R72,2025-09-07,3:15 PM,72,SD TIM HORTONS MIXED 500M A DIVISION GRAND FINAL,Grand Final,500,5,1-58,Shockwave DBC,14,2,02:10.4,,10
2025_GWNC,2025-09-07-R72,2025-09-07,3:15 PM,72,SD TIM HORTONS MIXED 500M A DIVISION GRAND FINAL,Grand Final,500,6,2-58,Water Vipers Masters powered by Afterburn Fitness,3,3,02:10.5,,10
